Timestamp,Open,High,Low,Close,Volume
2020-01-07 01:00:00,10141.0,10146.0,10129.5,10144.75,1577
2020-01-07 01:30:00,10144.25,10148.5,10132.0,10133.5,1064
2020-01-07 02:00:00,10133.75,10141.0,10131.75,10133.75,1060
2020-01-07 02:30:00,10134.0,10136.0,10123.5,10130.0,1161
2020-01-07 03:00:00,10130.0,10135.75,10121.5,10133.0,1126
2020-01-07 03:30:00,10133.0,10143.25,10130.75,10137.5,1189
2020-01-07 04:00:00,10137.75,10147.0,10128.5,10133.25,1518
2020-01-07 04:30:00,10133.25,10155.0,10129.0,10142.5,2017
2020-01-07 05:00:00,10141.5,10145.5,10134.0,10137.75,1023
2020-01-07 05:30:00,10138.0,10140.5,10126.75,10134.0,1059
2020-01-07 06:00:00,10133.0,10140.75,10131.25,10136.5,721
2020-01-07 06:30:00,10136.5,10142.75,10133.0,10140.0,794
2020-01-07 07:00:00,10140.25,10144.25,10137.0,10137.5,491
2020-01-07 07:30:00,10137.0,10139.5,10126.25,10129.75,928
2020-01-07 08:00:00,10129.5,10133.25,10107.25,10114.75,2405
2020-01-07 08:30:00,10114.0,10119.25,10104.75,10116.25,1618
2020-01-07 09:00:00,10115.5,10128.0,10104.0,10126.0,2146
2020-01-07 09:30:00,10125.75,10141.0,10123.5,10137.0,2179
2020-01-07 10:00:00,10137.25,10151.0,10132.25,10148.0,2643
2020-01-07 10:30:00,10148.0,10157.75,10140.25,10142.25,2019
2020-01-07 11:00:00,10141.5,10152.5,10127.0,10133.75,2737
2020-01-07 11:30:00,10134.5,10138.25,10128.0,10136.0,1302
2020-01-07 12:00:00,10135.75,10151.5,10135.0,10150.0,1536
2020-01-07 12:30:00,10150.5,10154.25,10111.75,10118.25,5869
2020-01-07 13:00:00,10118.0,10139.0,10113.25,10131.25,4062
2020-01-07 13:30:00,10131.5,10138.5,10094.25,10103.75,5347
2020-01-07 14:00:00,10103.5,10108.5,10086.25,10099.25,6245
2020-01-07 14:30:00,10099.5,10100.0,10076.0,10087.25,6759
2020-01-07 15:00:00,10087.5,10117.0,10084.5,10116.25,6737
2020-01-07 15:30:00,10115.5,10153.0,10113.5,10148.75,12332
2020-01-07 16:00:00,10148.25,10159.25,10140.75,10148.5,15553
2020-01-07 16:30:00,10148.75,10193.25,10125.5,10150.0,57705
2020-01-07 17:00:00,10149.75,10208.0,10141.5,10206.0,31907
2020-01-07 17:30:00,10206.75,10224.25,10193.75,10218.5,26909
2020-01-07 18:00:00,10218.5,10238.0,10201.75,10204.5,28603
2020-01-07 18:30:00,10204.75,10236.75,10202.25,10229.75,17590
2020-01-07 19:00:00,10229.75,10250.25,10225.25,10247.75,12140
2020-01-07 19:30:00,10248.25,10267.5,10235.75,10252.25,20574
2020-01-07 20:00:00,10252.25,10255.75,10226.5,10249.0,12236
2020-01-07 20:30:00,10248.75,10265.0,10244.0,10259.0,11288
2020-01-07 21:00:00,10259.5,10275.25,10254.5,10264.5,12446
2020-01-07 21:30:00,10264.75,10275.0,10240.5,10264.0,14038
2020-01-07 22:00:00,10264.25,10294.75,10260.5,10289.5,15787
2020-01-07 22:30:00,10288.75,10310.0,10261.5,10263.5,28679
2020-01-07 23:00:00,10263.75,10271.75,10252.0,10268.75,8735
2020-01-07 23:30:00,10266.25,10269.25,10253.0,10255.5,1785
2020-01-09 01:00:00,12109.75,12125.75,12093.0,12101.5,2881
2020-01-09 01:30:00,12102.0,12106.25,12094.25,12096.25,1272
2020-01-09 02:00:00,12097.25,12111.5,12097.25,12105.0,1243
2020-01-09 02:30:00,12105.5,12129.75,12105.25,12125.5,2316
2020-01-09 03:00:00,12126.0,12147.5,12125.75,12134.25,3857
2020-01-09 03:30:00,12133.75,12139.75,12127.25,12133.0,1595
2020-01-09 04:00:00,12132.5,12142.5,12128.0,12134.75,1985
2020-01-09 04:30:00,12135.0,12165.5,12131.5,12162.5,3395
2020-01-09 05:00:00,12162.0,12174.5,12159.75,12161.75,3889
2020-01-09 05:30:00,12161.5,12168.0,12156.5,12164.5,1550
2020-01-09 06:00:00,12164.5,12167.25,12156.25,12161.5,1143
2020-01-09 06:30:00,12161.25,12162.75,12151.0,12157.0,1274
2020-01-09 07:00:00,12157.25,12164.25,12155.75,12161.25,1186
2020-01-09 07:30:00,12161.25,12167.5,12158.75,12163.5,969
2020-01-09 08:00:00,12163.0,12172.25,12154.5,12169.25,1557
2020-01-09 08:30:00,12169.5,12173.25,12161.5,12166.75,1498
2020-01-09 09:00:00,12166.25,12179.5,12161.25,12167.75,2523
2020-01-09 09:30:00,12168.5,12192.5,12168.0,12192.5,3036
2020-01-09 10:00:00,12192.0,12223.0,12186.0,12216.75,7587
2020-01-09 10:30:00,12216.75,12234.75,12214.5,12227.75,5107
2020-01-09 11:00:00,12227.75,12229.25,12209.0,12224.75,5511
2020-01-09 11:30:00,12224.5,12227.0,12209.0,12214.5,3639
2020-01-09 12:00:00,12214.25,12238.5,12212.75,12236.0,3542
2020-01-09 12:30:00,12236.25,12248.75,12233.5,12238.5,3439
2020-01-09 13:00:00,12238.75,12241.5,12231.0,12236.5,2230
2020-01-09 13:30:00,12236.75,12243.25,12231.75,12241.25,1930
2020-01-09 14:00:00,12240.75,12240.75,12211.5,12214.5,4191
2020-01-09 14:30:00,12215.0,12218.0,12202.75,12209.75,3829
2020-01-09 15:00:00,12209.75,12227.5,12207.5,12221.0,8309
2020-01-09 15:30:00,12221.25,12231.5,12185.5,12189.25,11979
2020-01-09 16:00:00,12188.75,12199.5,12170.5,12198.75,21958
2020-01-09 16:30:00,12198.75,12214.25,12125.0,12197.5,68377
2020-01-09 17:00:00,12199.0,12270.5,12192.0,12270.25,59881
2020-01-09 17:30:00,12270.5,12271.25,12219.0,12222.25,39713
2020-01-09 18:00:00,12222.25,12249.5,12204.0,12227.75,38266
2020-01-09 18:30:00,12227.5,12234.0,12208.5,12221.75,21480
2020-01-09 19:00:00,12221.75,12258.0,12217.5,12243.0,18560
2020-01-09 19:30:00,12242.75,12255.0,12230.25,12251.75,13905
2020-01-09 20:00:00,12252.0,12260.0,12234.0,12255.25,14019
2020-01-09 20:30:00,12255.25,12284.25,12251.5,12269.75,16567
2020-01-09 21:00:00,12270.0,12280.0,12257.25,12277.0,17320
2020-01-09 21:30:00,12277.0,12279.5,12255.25,12275.0,16733
2020-01-09 22:00:00,12274.75,12285.0,12264.25,12267.5,17971
2020-01-09 22:30:00,12267.5,12300.75,12258.75,12295.5,35483
2020-01-09 23:00:00,12295.5,12315.0,12293.25,12312.5,9456
2020-01-09 23:30:00,12312.75,12328.75,12305.75,12328.25,3415
2020-01-10 01:00:00,11375.0,11422.25,11375.0,11416.0,3909
2020-01-10 01:30:00,11416.75,11429.5,11400.75,11426.25,2106
2020-01-10 02:00:00,11426.0,11438.0,11423.25,11428.0,1617
2020-01-10 02:30:00,11428.25,11444.0,11424.0,11443.25,1786
2020-01-10 03:00:00,11444.0,11452.25,11422.5,11432.25,3144
2020-01-10 03:30:00,11431.75,11438.75,11409.75,11412.25,2347
2020-01-10 04:00:00,11412.5,11466.75,11410.0,11457.5,4057
2020-01-10 04:30:00,11457.5,11473.25,11450.5,11464.25,3204
2020-01-10 05:00:00,11465.25,11472.75,11457.0,11467.0,1892
2020-01-10 05:30:00,11467.5,11477.75,11462.25,11470.5,1631
2020-01-10 06:00:00,11471.0,11473.25,11461.25,11462.5,1039
2020-01-10 06:30:00,11462.75,11464.0,11452.0,11461.75,1227
2020-01-10 07:00:00,11462.0,11468.0,11454.0,11467.25,1008
2020-01-10 07:30:00,11467.5,11472.75,11455.5,11457.0,896
2020-01-10 08:00:00,11456.75,11462.5,11443.0,11447.25,1546
2020-01-10 08:30:00,11448.25,11467.5,11442.75,11466.5,1882
2020-01-10 09:00:00,11465.75,11495.0,11464.25,11492.75,3187
2020-01-10 09:30:00,11493.25,11507.75,11487.75,11494.25,2881
2020-01-10 10:00:00,11494.25,11510.75,11478.25,11504.25,4740
2020-01-10 10:30:00,11505.25,11507.0,11476.0,11491.5,4207
2020-01-10 11:00:00,11491.0,11519.0,11476.75,11504.25,4227
2020-01-10 11:30:00,11503.5,11504.0,11462.25,11481.75,4571
2020-01-10 12:00:00,11480.75,11518.25,11477.5,11517.75,3994
2020-01-10 12:30:00,11517.25,11549.75,11511.25,11544.25,6078
2020-01-10 13:00:00,11544.0,11572.5,11535.0,11563.25,6399
2020-01-10 13:30:00,11562.5,11564.75,11543.0,11557.5,4195
2020-01-10 14:00:00,11556.75,11564.75,11542.0,11554.25,5664
2020-01-10 14:30:00,11555.25,11576.75,11551.5,11569.0,4774
2020-01-10 15:00:00,11569.25,11573.75,11542.0,11558.75,7865
2020-01-10 15:30:00,11559.0,11596.0,11549.0,11557.75,18263
2020-01-10 16:00:00,11557.25,11574.5,11542.0,11555.5,13140
2020-01-10 16:30:00,11555.5,11568.5,11510.0,11523.5,59634
2020-01-10 17:00:00,11522.75,11540.0,11484.5,11503.5,42602
2020-01-10 17:30:00,11503.5,11543.0,11491.75,11516.25,33003
2020-01-10 18:00:00,11516.25,11538.0,11474.0,11536.25,38688
2020-01-10 18:30:00,11536.5,11557.75,11518.5,11531.0,26416
2020-01-10 19:00:00,11531.25,11536.5,11498.25,11523.0,25249
2020-01-10 19:30:00,11523.0,11546.0,11513.75,11543.5,16795
2020-01-10 20:00:00,11544.0,11563.75,11530.75,11545.0,20178
2020-01-10 20:30:00,11544.75,11578.75,11529.5,11544.25,23074
2020-01-10 21:00:00,11544.5,11574.25,11496.75,11546.75,55359
2020-01-10 21:30:00,11546.5,11590.5,11546.0,11581.25,27424
2020-01-10 22:00:00,11581.5,11599.25,11543.0,11549.0,24480
2020-01-10 22:30:00,11549.25,11577.5,11532.0,11573.0,27976
2020-01-10 23:00:00,11573.0,11596.75,11566.0,11574.75,9139
2020-01-10 23:30:00,11577.5,11587.25,11569.0,11573.0,1720
2020-01-12 01:00:00,12336.0,12341.75,12313.25,12316.5,3284
2020-01-12 01:30:00,12316.25,12350.25,12312.0,12350.25,3669
2020-01-12 02:00:00,12350.25,12359.0,12344.25,12353.25,2803
2020-01-12 02:30:00,12353.5,12366.5,12352.0,12365.5,2235
2020-01-12 03:00:00,12365.5,12379.5,12365.25,12371.5,2601
2020-01-12 03:30:00,12371.75,12381.25,12364.25,12377.25,2229
2020-01-12 04:00:00,12376.75,12393.5,12376.75,12384.25,2980
2020-01-12 04:30:00,12384.5,12389.5,12376.25,12381.75,1803
2020-01-12 05:00:00,12381.25,12401.75,12379.75,12389.75,2392
2020-01-12 05:30:00,12390.0,12392.0,12381.75,12382.75,1210
2020-01-12 06:00:00,12382.75,12388.25,12379.25,12381.25,1012
2020-01-12 06:30:00,12382.0,12383.25,12371.5,12374.25,1274
2020-01-12 07:00:00,12374.25,12381.25,12369.25,12377.25,1115
2020-01-12 07:30:00,12377.75,12385.0,12374.75,12380.75,902
2020-01-12 08:00:00,12379.5,12384.5,12372.0,12380.75,832
2020-01-12 08:30:00,12381.25,12387.75,12374.25,12386.5,972
2020-01-12 09:00:00,12386.5,12400.0,12386.0,12394.0,2482
2020-01-12 09:30:00,12393.25,12399.75,12383.5,12387.75,1487
2020-01-12 10:00:00,12387.5,12387.5,12349.75,12375.75,6015
2020-01-12 10:30:00,12376.0,12378.0,12351.0,12362.25,4525
2020-01-12 11:00:00,12362.25,12378.0,12361.75,12376.0,2604
2020-01-12 11:30:00,12377.25,12377.25,12358.5,12367.25,2530
2020-01-12 12:00:00,12366.0,12375.25,12357.0,12371.25,1889
2020-01-12 12:30:00,12372.0,12392.25,12365.75,12390.0,2731
2020-01-12 13:00:00,12389.25,12399.0,12383.25,12386.0,2145
2020-01-12 13:30:00,12386.25,12394.25,12380.25,12385.25,1759
2020-01-12 14:00:00,12385.5,12392.5,12381.25,12386.5,1970
2020-01-12 14:30:00,12386.75,12396.25,12380.75,12394.25,1604
2020-01-12 15:00:00,12394.25,12398.0,12378.5,12379.25,5641
2020-01-12 15:30:00,12379.75,12381.25,12361.25,12379.75,6496
2020-01-12 16:00:00,12380.0,12387.25,12368.5,12376.0,12748
2020-01-12 16:30:00,12376.25,12395.25,12334.25,12390.75,56228
2020-01-12 17:00:00,12390.25,12432.5,12383.0,12404.25,42202
2020-01-12 17:30:00,12404.25,12407.75,12350.0,12396.75,40914
2020-01-12 18:00:00,12396.75,12435.75,12393.75,12429.5,26872
2020-01-12 18:30:00,12429.75,12451.5,12408.75,12447.75,30456
2020-01-12 19:00:00,12448.0,12486.0,12443.5,12477.0,24300
2020-01-12 19:30:00,12477.0,12488.0,12455.25,12459.0,18696
2020-01-12 20:00:00,12459.0,12494.75,12456.25,12493.5,14922
2020-01-12 20:30:00,12493.5,12506.75,12486.75,12489.25,15229
2020-01-12 21:00:00,12489.5,12512.25,12484.25,12486.25,16048
2020-01-12 21:30:00,12486.75,12497.5,12460.0,12467.75,16778
2020-01-12 22:00:00,12467.5,12469.25,12420.25,12448.0,25441
2020-01-12 22:30:00,12448.0,12468.0,12426.0,12452.25,32218
2020-01-12 23:00:00,12449.25,12467.25,12441.0,12464.25,8897
2020-01-12 23:30:00,12462.75,12472.25,12450.0,12458.5,2697
2020-02-07 01:00:00,10258.5,10266.0,10246.5,10261.25,1514
2020-02-07 01:30:00,10263.0,10274.0,10260.25,10273.0,996
2020-02-07 02:00:00,10272.5,10279.25,10265.25,10266.0,1047
2020-02-07 02:30:00,10266.5,10278.5,10263.75,10269.0,1150
2020-02-07 03:00:00,10269.0,10276.75,10253.25,10255.25,1643
2020-02-07 03:30:00,10254.25,10268.0,10252.75,10264.75,1496
2020-02-07 04:00:00,10263.5,10274.0,10253.5,10270.0,1649
2020-02-07 04:30:00,10270.0,10286.0,10265.75,10275.75,2386
2020-02-07 05:00:00,10276.0,10295.75,10273.25,10292.5,1305
2020-02-07 05:30:00,10292.25,10296.0,10287.75,10295.0,1107
2020-02-07 06:00:00,10295.0,10299.25,10290.25,10297.0,1038
2020-02-07 06:30:00,10297.25,10298.25,10286.0,10290.25,1272
2020-02-07 07:00:00,10288.75,10297.25,10286.0,10292.0,1109
2020-02-07 07:30:00,10292.5,10296.75,10287.25,10288.0,934
2020-02-07 08:00:00,10288.5,10294.75,10286.5,10292.75,1129
2020-02-07 08:30:00,10293.75,10294.75,10279.5,10287.0,1645
2020-02-07 09:00:00,10287.25,10318.25,10285.0,10310.0,3466
2020-02-07 09:30:00,10310.5,10320.75,10308.0,10313.75,2674
2020-02-07 10:00:00,10313.75,10316.5,10297.0,10300.25,5097
2020-02-07 10:30:00,10300.0,10324.25,10295.0,10317.25,5614
2020-02-07 11:00:00,10317.0,10330.25,10312.25,10326.5,5545
2020-02-07 11:30:00,10326.75,10335.75,10319.0,10322.5,4046
2020-02-07 12:00:00,10322.25,10324.5,10314.5,10319.5,2738
2020-02-07 12:30:00,10319.5,10319.5,10305.25,10311.75,2394
2020-02-07 13:00:00,10312.25,10315.75,10302.0,10305.5,2481
2020-02-07 13:30:00,10305.75,10314.75,10301.0,10313.75,2751
2020-02-07 14:00:00,10314.0,10326.5,10311.25,10317.75,3558
2020-02-07 14:30:00,10317.75,10338.75,10317.75,10337.0,3348
2020-02-07 15:00:00,10337.25,10343.0,10321.75,10330.75,4650
2020-02-07 15:30:00,10329.75,10381.0,10328.75,10374.5,19852
2020-02-07 16:00:00,10374.75,10380.25,10366.5,10368.25,9275
2020-02-07 16:30:00,10368.5,10419.5,10366.75,10413.25,46610
2020-02-07 17:00:00,10413.25,10422.25,10361.5,10364.25,30499
2020-02-07 17:30:00,10364.5,10404.75,10357.75,10372.5,37798
2020-02-07 18:00:00,10372.25,10376.5,10329.0,10338.75,33068
2020-02-07 18:30:00,10338.75,10387.75,10335.25,10382.75,20050
2020-02-07 19:00:00,10382.5,10393.5,10359.5,10389.25,17024
2020-02-07 19:30:00,10389.25,10393.0,10371.0,10388.25,12149
2020-02-07 20:00:00,10388.0,10399.25,10378.25,10395.0,9740
2020-02-07 20:30:00,10395.0,10401.75,10376.5,10381.5,10979
2020-02-07 21:00:00,10381.75,10397.5,10372.25,10394.0,12565
2020-02-07 21:30:00,10394.5,10403.25,10389.5,10399.25,11252
2020-02-07 22:00:00,10399.5,10404.75,10372.5,10375.5,13182
2020-02-07 22:30:00,10375.25,10383.5,10317.5,10335.0,35355
2020-02-07 23:00:00,10335.5,10357.25,10333.75,10357.0,8094
2020-02-07 23:30:00,10354.75,10357.5,10346.5,10349.75,2066
2020-02-09 01:00:00,12325.5,12326.75,12314.75,12322.5,1428
2020-02-09 01:30:00,12322.25,12331.25,12320.25,12329.0,1071
2020-02-09 02:00:00,12329.0,12348.25,12321.25,12342.25,2343
2020-02-09 02:30:00,12342.5,12362.5,12337.0,12360.75,3116
2020-02-09 03:00:00,12360.5,12383.25,12354.25,12380.5,5272
2020-02-09 03:30:00,12380.75,12417.25,12377.0,12387.75,5877
2020-02-09 04:00:00,12388.75,12395.25,12377.0,12378.0,3887
2020-02-09 04:30:00,12378.0,12387.0,12373.5,12377.5,3354
2020-02-09 05:00:00,12377.75,12390.0,12367.25,12386.25,2301
2020-02-09 05:30:00,12386.25,12386.25,12368.25,12377.75,1863
2020-02-09 06:00:00,12377.75,12385.5,12373.5,12381.5,1411
2020-02-09 06:30:00,12382.5,12383.25,12372.25,12381.5,1056
2020-02-09 07:00:00,12380.75,12387.5,12377.5,12383.5,934
2020-02-09 07:30:00,12383.0,12383.0,12372.5,12373.0,868
2020-02-09 08:00:00,12373.0,12383.5,12368.5,12382.5,1755
2020-02-09 08:30:00,12381.5,12390.0,12379.25,12385.75,1562
2020-02-09 09:00:00,12385.0,12403.0,12383.75,12394.5,2941
2020-02-09 09:30:00,12394.25,12415.0,12387.0,12400.25,3413
2020-02-09 10:00:00,12400.5,12429.25,12390.5,12420.5,5738
2020-02-09 10:30:00,12420.5,12439.75,12417.25,12422.5,5297
2020-02-09 11:00:00,12422.25,12436.75,12420.0,12433.5,3227
2020-02-09 11:30:00,12433.75,12449.5,12430.75,12449.0,4227
2020-02-09 12:00:00,12448.5,12449.75,12436.0,12442.25,3209
2020-02-09 12:30:00,12442.25,12465.25,12432.0,12458.25,5022
2020-02-09 13:00:00,12458.25,12462.75,12435.75,12440.0,3108
2020-02-09 13:30:00,12440.25,12444.5,12420.25,12432.0,4062
2020-02-09 14:00:00,12432.25,12437.75,12423.5,12435.5,2692
2020-02-09 14:30:00,12435.5,12442.0,12421.5,12422.5,3357
2020-02-09 15:00:00,12422.5,12448.75,12422.5,12437.5,6002
2020-02-09 15:30:00,12438.0,12441.75,12430.75,12436.0,3843
2020-02-09 16:00:00,12435.25,12444.25,12425.75,12432.25,11376
2020-02-09 16:30:00,12432.25,12434.75,12242.5,12251.5,112563
2020-02-09 17:00:00,12251.5,12348.75,12249.0,12347.0,73558
2020-02-09 17:30:00,12347.25,12354.5,12282.5,12321.75,52715
2020-02-09 18:00:00,12321.75,12327.5,12238.25,12268.25,60209
2020-02-09 18:30:00,12268.25,12295.25,12172.25,12263.0,68638
2020-02-09 19:00:00,12262.75,12323.5,12250.0,12316.25,40075
2020-02-09 19:30:00,12316.5,12342.0,12312.0,12328.5,25668
2020-02-09 20:00:00,12328.75,12393.0,12316.5,12387.0,30223
2020-02-09 20:30:00,12387.25,12397.5,12368.75,12373.25,23922
2020-02-09 21:00:00,12374.0,12387.0,12344.5,12379.0,24982
2020-02-09 21:30:00,12379.5,12402.0,12373.0,12377.5,21032
2020-02-09 22:00:00,12378.0,12429.75,12373.25,12411.0,24694
2020-02-09 22:30:00,12411.0,12436.0,12390.0,12412.0,43057
2020-02-09 23:00:00,12412.25,12420.25,12398.0,12411.5,9913
2020-02-09 23:30:00,12410.5,12416.5,12406.0,12408.5,2206
2020-02-10 01:00:00,11566.75,11604.75,11559.0,11569.5,4325
2020-02-10 01:30:00,11570.75,11598.25,11554.75,11590.0,3055
2020-02-10 02:00:00,11590.5,11594.0,11572.25,11577.75,1433
2020-02-10 02:30:00,11578.5,11584.75,11563.5,11571.5,1596
2020-02-10 03:00:00,11570.75,11591.0,11544.25,11572.5,5371
2020-02-10 03:30:00,11572.5,11572.5,11538.0,11543.75,4686
2020-02-10 04:00:00,11544.5,11559.0,11542.0,11554.25,2289
2020-02-10 04:30:00,11555.0,11559.0,11535.75,11543.0,2414
2020-02-10 05:00:00,11543.25,11547.75,11534.0,11540.25,1646
2020-02-10 05:30:00,11539.75,11548.5,11516.0,11531.75,3572
2020-02-10 06:00:00,11531.75,11536.0,11524.75,11527.75,2092
2020-02-10 06:30:00,11528.5,11556.75,11528.0,11556.25,2513
2020-02-10 07:00:00,11556.0,11556.25,11546.0,11552.0,1425
2020-02-10 07:30:00,11552.75,11568.5,11452.25,11463.0,8054
2020-02-10 08:00:00,11462.0,11466.75,11333.75,11356.0,26640
2020-02-10 08:30:00,11355.75,11374.75,11301.75,11353.5,13574
2020-02-10 09:00:00,11354.25,11422.5,11341.5,11403.0,8899
2020-02-10 09:30:00,11403.5,11407.0,11376.0,11394.75,6014
2020-02-10 10:00:00,11393.25,11450.0,11373.5,11437.25,9443
2020-02-10 10:30:00,11437.75,11448.5,11372.0,11383.75,9333
2020-02-10 11:00:00,11384.25,11405.5,11358.5,11402.5,7503
2020-02-10 11:30:00,11402.75,11403.0,11372.75,11384.25,3802
2020-02-10 12:00:00,11385.25,11397.5,11333.75,11333.75,5887
2020-02-10 12:30:00,11334.5,11346.25,11300.0,11326.5,10121
2020-02-10 13:00:00,11325.5,11348.25,11290.5,11333.75,8306
2020-02-10 13:30:00,11333.25,11365.75,11328.5,11357.25,6302
2020-02-10 14:00:00,11356.5,11368.75,11309.0,11317.25,6728
2020-02-10 14:30:00,11317.0,11329.0,11281.0,11290.0,11296
2020-02-10 15:00:00,11289.25,11364.25,11283.25,11356.0,11766
2020-02-10 15:30:00,11357.5,11357.5,11298.0,11317.5,14059
