timestamp,datetime,open,high,low,close,volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,RSI,BB_middle,BB_upper,BB_lower,ATR,Volume_SMA,Volume_ratio,Returns,Returns_20,Volatility,mlmi_bull,mlmi_bear,mlmi_strength,nwrqk_bull,nwrqk_bear,nwrqk_strength,fvg_bull,fvg_bear,fvg_strength,pattern_signals,pattern_confidence,pattern_type,pattern_strength
2024-07-30 16:00:00,2024-07-30 16:00:00,19268.0,19293.25,19263.25,19287.75,7184,19224.475,19221.805,19253.45125,19248.29746264372,19228.170994034743,20.12646860897803,12.359347046929235,7.767121562048793,71.32667617689016,19224.475,19301.977614587777,19146.97238541222,29.053571428571427,3052.6,2.3534036558998888,0.0010120275582889,0.0004469073080529,0.000705803447818,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 16:30:00,2024-07-30 16:30:00,19288.0,19319.75,19206.5,19225.75,73024,19229.2625,19220.37,19250.76375,19244.828622236997,19227.99166114328,16.83696109371158,13.254869856285708,3.582091237425873,53.76344086021506,19229.2625,19292.756070992808,19165.768929007198,35.05357142857143,6610.35,11.046918846959692,-0.0032144755090666,0.0002502193659874,0.0010766132114902,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 17:00:00,2024-07-30 17:00:00,19225.5,19245.0,19159.0,19166.75,61233,19229.4375,19217.21,19247.8775,19232.816526508224,19223.455241799336,9.36128470888798,12.476152826806162,-3.114868117918183,40.0,19229.4375,19292.1798459752,19166.6951540248,39.60714285714285,9557.35,6.406901494661176,-0.0030688009570497,9.87393392171132e-06,0.0012496228875085,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 17:30:00,2024-07-30 17:30:00,19166.25,19178.0,19097.25,19108.0,53070,19225.825,19213.175,19244.81,19213.6139839685,19214.90300166605,-1.289017697552481,9.723118721934432,-11.012136419486914,30.37094281298299,19225.825,19306.304500525195,19145.345499474806,42.96428571428572,12098.85,4.386367299371428,-0.0030652040643301,-0.0001877420022732,0.0014062848049222,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 18:00:00,2024-07-30 18:00:00,19106.75,19116.25,18976.0,19022.5,64982,19217.775,19207.925,19241.2675,19184.21183258873,19200.650927468567,-16.439094879835466,4.490676001580453,-20.92977088141592,25.2408477842004,19217.775,19338.31685778585,19097.233142214154,49.392857142857146,15259.45,4.258475895264901,-0.0044745656269625,-0.0004199425402395,0.0016974599358415,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 18:30:00,2024-07-30 18:30:00,19021.5,19033.75,18926.0,18929.25,45043,19204.0875,19199.34,19237.33125,19144.98693526739,19180.547155063487,-35.560219796097954,-3.5195031579552314,-32.040716638142726,15.035931453841895,19204.0875,19380.78261916391,19027.39238083609,54.05357142857143,17390.35,2.5901146325404607,-0.0049020896307004,-0.0007158719494467,0.0019333748739634,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 19:00:00,2024-07-30 19:00:00,18929.75,18973.25,18907.75,18934.5,34918,19190.1625,19192.16,19233.55875,19112.60432984164,19162.3214398736,-49.717110031961056,-12.7590245327564,-36.95808549920466,16.396194739787347,19190.1625,19403.911201146,18976.413798854,56.44642857142857,19033.3,1.83457414111058,0.0002773485478821,-0.0007280421203446,0.0019259326605904,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 19:30:00,2024-07-30 19:30:00,18934.75,18949.75,18810.75,18816.25,42243,19170.5625,19184.045,19228.9075,19067.011356019844,19136.68651840148,-69.67516238163444,-24.14225210253201,-45.53291027910242,13.144908030506954,19170.5625,19441.553123025787,18899.571876974213,63.875,21032.85,2.008429670729359,-0.0062452137632363,-0.0010279413865525,0.0022813237776741,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 20:00:00,2024-07-30 20:00:00,18816.5,18909.0,18803.0,18908.0,44543,19154.85,19178.455,19224.8825,19042.54807047833,19119.746776297663,-77.19870581933355,-34.753542845892326,-42.44516297344123,23.41772151898735,19154.85,19448.699379613896,18861.0006203861,69.41071428571429,23100.75,1.9282057941841717,0.0048761044310103,-0.0008205788393737,0.0026136863426788,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 20:30:00,2024-07-30 20:30:00,18908.0,18950.0,18887.75,18937.25,31278,19139.9625,19171.985,19220.985,19026.348367327817,19106.228496571912,-79.88012924409486,-43.77886012553284,-36.10126911856202,25.766871165644176,19139.9625,19446.60592721163,18833.31907278837,72.83928571428571,24500.25,1.2766400342853643,0.0015469642479373,-0.0007763953189353,0.0026473433369958,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 21:00:00,2024-07-30 21:00:00,18936.75,18999.5,18922.5,18971.0,31396,19127.75,19165.37,19217.16375,19017.83323389277,19096.21157089992,-78.37833700715055,-50.69875550185639,-27.67958150529416,28.92804698972101,19127.75,19441.149232532694,18814.350767467306,76.92857142857143,25857.2,1.214207261420417,0.0017822017452375,-0.0006359465261887,0.0027071962605058,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 21:30:00,2024-07-30 21:30:00,18971.5,18991.75,18933.5,18952.5,29742,19113.1,19158.25,19213.34625,19007.78196714004,19085.566269351777,-77.7843022117413,-56.11586484383338,-21.668437367907927,27.723840345199577,19113.1,19430.688172596405,18795.511827403592,79.28571428571429,27186.8,1.0939867877057985,-0.0009751726319118,-0.0007634186795964,0.002657208196555,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 22:00:00,2024-07-30 22:00:00,18953.0,18953.0,18908.25,18936.0,29659,19098.1625,19151.79,19209.3875,18996.738587580032,19074.48728643683,-77.748698856798,-60.4424316464263,-17.3062672103717,27.359829666430088,19098.1625,19419.737173131187,18776.58782686881,80.625,28514.6,1.0401338261802726,-0.0008705975464978,-0.000779019950234,0.0026568581544669,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 22:30:00,2024-07-30 22:30:00,18935.5,19016.25,18903.75,18936.25,56903,19083.625,19145.415,19205.5525,18987.43265102926,19064.24748744151,-76.81483641224986,-63.71691259959103,-13.097923812658834,25.994215473608094,19083.625,19406.95913140434,18760.29086859566,87.375,31197.5,1.8239602532254189,1.320236586388468e-05,-0.0007582140021275,0.0026615835662441,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 23:00:00,2024-07-30 23:00:00,18938.75,18954.25,18725.0,18839.75,37528,19063.4125,19137.85,19201.55125,18964.712243178605,19047.618043927323,-82.90580074871832,-67.5546902294165,-15.351110519301828,20.85230969420951,19063.4125,19394.97103159448,18731.85396840552,101.60714285714286,32951.0,1.1389032199326272,-0.0050960459436266,-0.0010572249642072,0.0027996965373357,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-30 23:30:00,2024-07-30 23:30:00,18840.5,18899.25,18825.75,18861.25,9382,19043.8125,19130.675,19197.69125,18948.79497499728,19033.81300363641,-85.01802863912962,-71.04735791135913,-13.970670727770496,24.965659340659343,19043.8125,19374.46440295189,18713.16059704811,98.76785714285714,33323.4,0.2815439000822244,0.0011412041030267,-0.0010241982240319,0.0028225955730231,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 01:00:00,2024-07-31 01:00:00,18865.75,18998.0,18861.75,18957.25,11260,19028.775,19125.005,19194.27625,18950.095748074626,19028.141670033718,-78.04592195909208,-72.44707072090573,-5.598851238186356,36.30718954248366,19028.775,19345.47342454598,18712.076575454023,102.39285714285714,33702.25,0.3341023225452306,0.0050898005169328,-0.0007820437778926,0.0031285347413682,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 01:30:00,2024-07-31 01:30:00,18957.75,18985.0,18957.75,18970.5,2828,19014.1875,19120.23,19191.56875,18953.23486375545,19023.871916697884,-70.63705294243482,-72.08506716521156,1.4480142227767343,40.44475330090341,19014.1875,19311.91379054818,18716.46120945182,98.60714285714286,33679.95,0.0839668704971355,0.000698941038389,-0.0007581311012977,0.0031384145562131,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 02:00:00,2024-07-31 02:00:00,18970.75,19025.5,18967.0,19018.75,3583,19002.375,19116.27,19189.23625,18963.31411548538,19023.492515461003,-60.1783999756226,-69.70373372729377,9.52533375167117,49.72517405643093,19002.375,19277.782425471105,18726.96757452889,92.76785714285714,33673.85,0.1064030397474598,0.0025434226825862,-0.0006121407741873,0.0032238546356603,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 02:30:00,2024-07-31 02:30:00,19019.0,19064.75,19017.5,19060.75,3474,18992.0,19113.035,19187.365,18978.304251564557,19026.25232913056,-47.94807756600494,-65.352602495036,17.404524929031055,60.41996830427892,18992.0,19239.449835435884,18744.55016456412,88.44642857142857,33663.65,0.1031973657045507,0.0022083470259612,-0.0005361300705132,0.0032736622229592,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 03:00:00,2024-07-31 03:00:00,19060.25,19076.25,19015.5,19043.0,4139,18979.7625,19109.325,19185.60625,18988.257443631544,19027.49289734311,-39.23545371156433,-60.12917273834166,20.89371902677733,58.43045843045843,18979.7625,19186.484820439196,18773.04017956081,88.10714285714286,33511.4,0.1235102084663726,-0.0009312330312291,-0.0006332930999891,0.0032540737534955,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 03:30:00,2024-07-31 03:30:00,19042.75,19080.25,19039.25,19077.0,3080,18972.325,19106.54,19184.195,19001.91014461131,19031.160090132507,-29.24994552119824,-53.953327294912974,24.70338177371473,73.3124720607957,18972.325,19150.51827917024,18794.13172082976,81.10714285714286,30014.2,0.102618094102125,0.0017854329674946,-0.0003832976761611,0.003237353555253,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 04:00:00,2024-07-31 04:00:00,19078.0,19089.75,19060.5,19072.25,2701,18967.6,19104.7,19182.895,19012.731660824957,19034.203787159728,-21.472126334774657,-47.45708710288531,25.984960768110653,67.39015352038115,18967.6,19128.232581752225,18806.96741824777,75.625,27087.6,0.0997135220543717,-0.0002489909314882,-0.000242307174883,0.0031750445234629,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 04:30:00,2024-07-31 04:30:00,19072.5,19081.75,19057.0,19078.0,2723,18966.1,19103.605,19181.6775,19022.77294377496,19037.447951073824,-14.67500729886524,-40.9006711420813,26.22566384321606,65.6824512534819,18966.1,19121.6935494684,18810.5064505316,72.94642857142857,24570.25,0.1108250831798618,0.0003014851420257,-7.397271456525689e-05,0.0031059999679596,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 05:00:00,2024-07-31 05:00:00,19077.5,19120.25,19075.0,19114.5,2878,18970.7,19102.92,19180.51625,19036.88479857881,19043.15551025354,-6.270711674726044,-33.97467924861025,27.703967573884206,65.89147286821705,18970.7,19138.291498981645,18803.10850101836,70.67857142857143,21465.05,0.1340784205021651,0.0019131984484745,0.0002454154892066,0.0029543984602332,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 05:30:00,2024-07-31 05:30:00,19115.5,19120.0,19104.0,19107.5,1817,18979.6125,19101.945,19179.45375,19047.748675720533,19047.92176875328,-0.1730930327430542,-27.21436200543681,27.04126897269376,67.61363636363636,18979.6125,19156.616995569955,18802.608004430043,67.66071428571429,19303.75,0.094126788836366,-0.0003662141306337,0.0004722092642099,0.0027017490288167,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 06:00:00,2024-07-31 06:00:00,19106.75,19113.5,19095.0,19098.75,1446,18987.825,19101.255,19178.49375,19055.59503330199,19051.686822919703,3.908210382287507,-20.989847527891943,24.898057910179453,68.82591093117409,18987.825,19171.14526190704,18804.50473809296,65.78571428571429,17630.15,0.0820185874765671,-0.000457935365694,0.0004354450685311,0.0027095316617222,True,False,0.261857642297473,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 06:30:00,2024-07-31 06:30:00,19098.25,19139.75,19095.0,19134.25,2254,19003.725,19101.795,19177.9225,19067.69579740937,19057.80261381454,9.893183594835136,-14.81324130334653,24.706424898181663,71.17647058823529,19003.725,19179.38981990425,18828.060180095745,60.94642857142857,15630.7,0.1442033946016493,0.0018587603900779,0.0008406437761968,0.0022195373974609,True,False,0.28989580111885904,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 07:00:00,2024-07-31 07:00:00,19135.25,19148.0,19095.0,19098.25,4706,19013.2375,19101.77,19177.32875,19072.396443961778,19060.798716494945,11.59772746683302,-9.53104754931062,21.12877501614364,81.75675675675676,19013.2375,19187.67678782305,18838.798212176956,48.35714285714285,13638.85,0.3450437536889107,-0.0018814429622273,0.0005027664065349,0.0020830414263281,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 07:30:00,2024-07-31 07:30:00,19099.25,19116.25,19095.0,19106.25,2808,19021.6875,19101.755,19176.84375,19077.604683352278,19064.16547823606,13.439205116213998,-4.936997016205694,18.37620213241969,81.13087674714104,19021.6875,19196.9990929136,18846.375907086403,44.625,12215.35,0.2298747068237913,0.0004188865471967,0.0004463625214979,0.0020685009678515,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 08:00:00,2024-07-31 08:00:00,19106.75,19118.0,19096.0,19113.75,1716,19028.825,19101.705,19176.09625,19083.16550129808,19067.83840577413,15.3270955239459,-0.8841785081753745,16.211274032121274,75.65573770491802,19028.825,19207.047000840503,18850.60299915949,36.42857142857143,10731.35,0.1599053241204508,0.0003925417075565,0.0003768795196138,0.0020444675194466,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 08:30:00,2024-07-31 08:30:00,19114.0,19225.25,19114.0,19216.25,8301,19042.0125,19103.43,19175.83,19103.640039559912,19078.83185719827,24.80818236164123,4.254293665787948,20.55388869585328,81.16677235256816,19042.0125,19234.88500187194,18849.139998128063,42.410714285714285,9659.3,0.8593790440301058,0.0053626316133672,0.0006937697318778,0.0022991805417848,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 09:00:00,2024-07-31 09:00:00,19217.25,19217.75,19167.0,19199.0,7894,19055.1625,19104.145,19175.4325,19118.310802704545,19087.73320110951,30.57760159503232,9.518955251636823,21.05864634339549,74.8107364074329,19055.1625,19253.38992621713,18856.935073782868,41.85714285714285,8571.05,0.9210073444910484,-0.0008976777466987,0.0006924157218677,0.0023001580671001,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 09:30:00,2024-07-31 09:30:00,19199.5,19224.5,19198.0,19213.0,3536,19069.0,19104.8,19175.1025,19132.87837151923,19097.012223249545,35.866148269684345,14.788393855246332,21.07775441443801,72.7069351230425,19069.0,19270.8806317564,18867.1193682436,40.375,5902.7,0.5990478933369475,0.0007292046460753,0.0007282158358783,0.0022945955407616,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 10:00:00,2024-07-31 10:00:00,19212.75,19221.75,19180.25,19203.75,5973,19087.2,19105.205,19174.7325,19143.781698977808,19104.918725231066,38.86297374674541,19.60330983354615,19.25966391319926,74.5983167559296,19087.2,19266.418889994915,18907.981110005087,39.0,4324.95,1.3810564283980162,-0.000481444855046,0.0009589458903073,0.001871035904584,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 10:30:00,2024-07-31 10:30:00,19204.75,19237.5,19196.0,19221.0,4997,19105.1875,19105.565,19174.48125,19155.66143759661,19113.51733817691,42.14409941969643,24.111467750776207,18.032631668920224,73.2258064516129,19105.1875,19259.38848600092,18950.98651399908,39.035714285714285,4105.7,1.2170884380251843,0.0008982620581916,0.0009467987880656,0.0018705789309044,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
2024-07-31 11:00:00,2024-07-31 11:00:00,19220.75,19224.5,19178.5,19213.5,7982,19118.0,19105.575,19174.09375,19164.55967796636,19120.92346127492,43.636216691440495,28.016417538909067,15.619799152531428,72.58193445243805,19118.0,19262.737966519115,18973.262033480885,40.23214285714285,3941.8,2.024963214774976,-0.000390198220696,0.0006727988511841,0.0016157745994112,False,False,0.0,False,False,0.0,False,False,0.0,0,0.0,0,0.0
