Timestamp,Open,High,Low,Close,Volume,mlmi_bull,mlmi_bear,mlmi_strength,nwrqk_bull,nwrqk_bear,nwrqk_strength,fvg_bull,fvg_bear,fvg_strength,TYPE_1_long,TYPE_1_short,TYPE_1_strength,TYPE_1_bars_to_complete,TYPE_2_long,TYPE_2_short,TYPE_2_strength,TYPE_2_bars_to_complete,TYPE_3_long,TYPE_3_short,TYPE_3_strength,TYPE_3_bars_to_complete,TYPE_4_long,TYPE_4_short,TYPE_4_strength,TYPE_4_bars_to_complete
2025-05-12 22:45:00,20873.75,20886.75,20859.0,20884.0,4593,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 22:50:00,20884.25,20933.75,20879.5,20925.25,11067,False,False,0.0,True,False,0.0010404314703018384,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 22:55:00,20925.0,20954.25,20903.75,20948.75,22099,False,False,0.0,False,False,0.0,True,False,0.0008115042663643415,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:00:00,20949.75,20996.0,20948.75,20958.75,11909,False,False,0.0,True,False,0.0014244714859455625,True,False,0.0007156915369475756,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:05:00,20958.25,20971.25,20947.25,20949.75,2952,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:10:00,20949.25,20949.75,20938.75,20940.25,2031,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:15:00,20940.25,20952.0,20937.5,20947.75,955,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:20:00,20947.25,20950.25,20940.0,20947.5,724,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:25:00,20947.25,20955.5,20945.0,20953.25,602,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:30:00,20953.25,20961.25,20953.25,20955.5,552,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:35:00,20955.25,20961.5,20954.25,20961.0,445,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:40:00,20961.0,20961.75,20956.0,20957.5,397,False,False,0.0,False,True,0.0021458329108056465,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:45:00,20957.25,20959.25,20952.75,20954.25,357,False,False,0.0,False,True,0.0012786547266676203,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:50:00,20954.5,20958.75,20953.5,20957.5,212,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-12 23:55:00,20957.5,20961.75,20954.75,20957.0,542,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:00:00,20954.75,20960.0,20931.75,20954.5,661,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:05:00,20955.75,20963.5,20940.25,20944.0,470,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:10:00,20944.25,20944.75,20932.5,20933.5,400,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:15:00,20933.25,20943.0,20926.0,20934.0,539,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:20:00,20934.5,20940.25,20931.5,20937.0,395,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:25:00,20936.5,20938.25,20932.75,20932.75,111,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:30:00,20933.25,20933.75,20916.25,20922.5,725,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:35:00,20922.25,20924.0,20913.25,20916.0,483,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:40:00,20916.5,20927.25,20914.5,20917.75,360,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:45:00,20918.0,20922.25,20917.25,20920.0,98,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:50:00,20919.5,20925.0,20915.5,20922.0,250,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 01:55:00,20921.5,20923.0,20915.0,20919.5,220,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:00:00,20920.5,20936.0,20920.5,20935.75,417,False,False,0.0,True,False,0.001277269316931679,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:05:00,20935.75,20943.75,20932.75,20941.75,434,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:10:00,20941.5,20944.75,20936.5,20941.0,269,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:15:00,20941.75,20951.25,20940.75,20950.0,402,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:20:00,20949.5,20953.75,20948.75,20951.5,238,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:25:00,20952.0,20968.0,20951.0,20953.75,574,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:30:00,20953.75,20956.0,20943.0,20943.25,371,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:35:00,20943.25,20943.25,20924.0,20924.75,536,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:40:00,20924.5,20929.0,20921.75,20926.25,211,False,False,0.0,False,False,0.0,False,True,0.0006690161878024013,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:45:00,20926.25,20928.25,20920.5,20924.0,229,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:50:00,20924.25,20924.25,20916.25,20919.25,384,False,False,0.0,False,True,0.0010032358784584495,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 02:55:00,20919.0,20920.25,20908.0,20908.75,476,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:00:00,20908.5,20909.25,20892.75,20900.5,786,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:05:00,20901.0,20905.5,20886.5,20887.75,549,False,False,0.0,False,True,0.0010373553200211663,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:10:00,20888.5,20893.75,20882.5,20889.75,640,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:15:00,20889.75,20899.25,20882.25,20897.25,635,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:20:00,20897.75,20900.75,20881.0,20884.25,595,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:25:00,20884.0,20892.75,20878.0,20892.0,554,False,False,0.0,True,False,0.001252004586408591,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:30:00,20890.75,20894.75,20871.75,20889.25,589,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:35:00,20888.75,20891.0,20876.25,20879.25,461,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:40:00,20878.5,20883.75,20874.5,20879.0,414,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:45:00,20878.25,20885.75,20868.0,20885.25,529,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:50:00,20885.75,20888.25,20872.75,20874.0,392,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 03:55:00,20873.0,20876.0,20866.0,20875.0,438,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:00:00,20876.25,20882.25,20872.0,20878.75,627,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:05:00,20879.0,20880.75,20864.0,20877.75,559,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:10:00,20877.25,20887.25,20873.75,20876.75,494,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:15:00,20877.0,20884.25,20876.0,20883.75,301,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:20:00,20883.75,20895.5,20877.5,20894.0,641,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:25:00,20893.75,20893.75,20882.75,20883.25,383,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:30:00,20882.75,20886.75,20876.0,20884.75,641,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:35:00,20884.25,20892.0,20878.75,20880.75,332,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:40:00,20880.75,20883.0,20875.25,20878.0,359,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:45:00,20877.0,20882.25,20873.75,20880.5,255,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:50:00,20879.5,20880.0,20869.75,20874.5,261,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 04:55:00,20874.5,20877.5,20871.5,20875.25,208,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:00:00,20875.25,20894.25,20871.75,20891.5,849,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:05:00,20891.75,20892.5,20885.25,20891.5,215,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:10:00,20891.25,20891.25,20879.25,20882.75,299,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:15:00,20882.25,20885.25,20873.25,20880.25,776,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:20:00,20879.75,20879.75,20861.0,20865.25,709,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:25:00,20865.25,20870.5,20858.5,20867.25,616,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:30:00,20866.75,20868.5,20853.5,20854.5,480,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:35:00,20854.75,20864.25,20854.25,20859.0,437,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:40:00,20858.75,20864.75,20858.5,20860.5,333,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:45:00,20859.75,20867.0,20850.0,20865.5,530,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:50:00,20866.0,20869.5,20856.5,20867.0,331,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 05:55:00,20867.0,20875.25,20864.75,20872.25,350,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:00:00,20871.75,20875.25,20865.25,20867.25,220,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:05:00,20866.5,20866.5,20850.25,20864.25,534,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:10:00,20864.75,20867.75,20852.0,20856.5,242,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:15:00,20855.75,20858.0,20853.25,20857.0,199,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:20:00,20857.0,20860.5,20855.5,20858.25,162,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:25:00,20858.25,20861.5,20854.0,20857.25,215,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:30:00,20857.75,20860.0,20852.5,20856.0,240,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:35:00,20855.75,20857.25,20845.25,20849.0,445,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:40:00,20849.75,20855.25,20847.75,20855.0,232,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:45:00,20854.5,20858.5,20851.25,20853.5,261,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:50:00,20852.5,20854.0,20847.25,20850.75,177,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 06:55:00,20850.75,20854.75,20842.25,20844.25,350,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:00:00,20844.25,20845.75,20834.5,20836.25,735,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:05:00,20837.25,20848.0,20831.5,20847.25,430,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:10:00,20848.0,20850.25,20844.0,20845.75,244,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:15:00,20845.5,20847.5,20840.25,20846.75,365,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:20:00,20847.0,20854.25,20846.5,20850.5,310,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:25:00,20850.25,20852.5,20841.25,20841.5,280,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:30:00,20841.25,20844.5,20835.5,20840.25,270,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:35:00,20840.75,20841.25,20822.75,20825.0,600,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:40:00,20825.75,20837.5,20818.0,20837.5,625,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:45:00,20836.75,20849.25,20836.75,20844.75,370,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:50:00,20845.25,20845.75,20838.75,20840.0,221,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 07:55:00,20840.0,20842.5,20837.0,20839.25,253,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 08:00:00,20839.5,20853.5,20837.0,20851.75,358,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 08:05:00,20852.75,20862.75,20851.25,20851.5,570,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 08:10:00,20852.0,20854.25,20844.75,20847.25,290,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 08:15:00,20846.75,20852.25,20838.75,20851.5,455,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 08:20:00,20851.25,20859.25,20850.0,20858.25,213,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 08:25:00,20859.0,20864.75,20855.5,20863.5,360,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
2025-05-13 08:30:00,20863.75,20865.25,20855.0,20860.0,275,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0,False,False,0.0,0
