Timestamp,Open,High,Low,Close,Volume
1/7/2020 2:00,10133.75,10141,10131.75,10133.75,1060
1/7/2020 2:30,10134,10136,10123.5,10130,1161
1/7/2020 3:00,10130,10135.75,10121.5,10133,1126
1/7/2020 3:30,10133,10143.25,10130.75,10137.5,1189
1/7/2020 4:00,10137.75,10147,10128.5,10133.25,1518
1/7/2020 4:30,10133.25,10155,10129,10142.5,2017
1/7/2020 5:00,10141.5,10145.5,10134,10137.75,1023
1/7/2020 5:30,10138,10140.5,10126.75,10134,1059
1/7/2020 6:00,10133,10140.75,10131.25,10136.5,721
1/7/2020 6:30,10136.5,10142.75,10133,10140,794
1/7/2020 7:00,10140.25,10144.25,10137,10137.5,491
1/7/2020 7:30,10137,10139.5,10126.25,10129.75,928
1/7/2020 8:00,10129.5,10133.25,10107.25,10114.75,2405
1/7/2020 8:30,10114,10119.25,10104.75,10116.25,1618
1/7/2020 9:00,10115.5,10128,10104,10126,2146
1/7/2020 9:30,10125.75,10141,10123.5,10137,2179
1/7/2020 10:00,10137.25,10151,10132.25,10148,2643
1/7/2020 10:30,10148,10157.75,10140.25,10142.25,2019
1/7/2020 11:00,10141.5,10152.5,10127,10133.75,2737
1/7/2020 11:30,10134.5,10138.25,10128,10136,1302
1/7/2020 12:00,10135.75,10151.5,10135,10150,1536
1/7/2020 12:30,10150.5,10154.25,10111.75,10118.25,5869
1/7/2020 13:00,10118,10139,10113.25,10131.25,4062
1/7/2020 13:30,10131.5,10138.5,10094.25,10103.75,5347
1/7/2020 14:00,10103.5,10108.5,10086.25,10099.25,6245
1/7/2020 14:30,10099.5,10100,10076,10087.25,6759
1/7/2020 15:00,10087.5,10117,10084.5,10116.25,6737
1/7/2020 15:30,10115.5,10153,10113.5,10148.75,12332
1/7/2020 16:00,10148.25,10159.25,10140.75,10148.5,15553
1/7/2020 16:30,10148.75,10193.25,10125.5,10150,57705
1/7/2020 17:00,10149.75,10208,10141.5,10206,31907
1/7/2020 17:30,10206.75,10224.25,10193.75,10218.5,26909
1/7/2020 18:00,10218.5,10238,10201.75,10204.5,28603
1/7/2020 18:30,10204.75,10236.75,10202.25,10229.75,17590
1/7/2020 19:00,10229.75,10250.25,10225.25,10247.75,12140
1/7/2020 19:30,10248.25,10267.5,10235.75,10252.25,20574
1/7/2020 20:00,10252.25,10255.75,10226.5,10249,12236
1/7/2020 20:30,10248.75,10265,10244,10259,11288
1/7/2020 21:00,10259.5,10275.25,10254.5,10264.5,12446
1/7/2020 21:30,10264.75,10275,10240.5,10264,14038
1/7/2020 22:00,10264.25,10294.75,10260.5,10289.5,15787
1/7/2020 22:30,10288.75,10310,10261.5,10263.5,28679
1/7/2020 23:00,10263.75,10271.75,10252,10268.75,8735
1/7/2020 23:30,10266.25,10269.25,10253,10255.5,1785
2/7/2020 1:00,10258.5,10266,10246.5,10261.25,1514
2/7/2020 1:30,10263,10274,10260.25,10273,996
2/7/2020 2:00,10272.5,10279.25,10265.25,10266,1047
2/7/2020 2:30,10266.5,10278.5,10263.75,10269,1150
2/7/2020 3:00,10269,10276.75,10253.25,10255.25,1643
2/7/2020 3:30,10254.25,10268,10252.75,10264.75,1496
2/7/2020 4:00,10263.5,10274,10253.5,10270,1649
2/7/2020 4:30,10270,10286,10265.75,10275.75,2386
2/7/2020 5:00,10276,10295.75,10273.25,10292.5,1305
2/7/2020 5:30,10292.25,10296,10287.75,10295,1107
2/7/2020 6:00,10295,10299.25,10290.25,10297,1038
2/7/2020 6:30,10297.25,10298.25,10286,10290.25,1272
2/7/2020 7:00,10288.75,10297.25,10286,10292,1109
2/7/2020 7:30,10292.5,10296.75,10287.25,10288,934
2/7/2020 8:00,10288.5,10294.75,10286.5,10292.75,1129
2/7/2020 8:30,10293.75,10294.75,10279.5,10287,1645
2/7/2020 9:00,10287.25,10318.25,10285,10310,3466
2/7/2020 9:30,10310.5,10320.75,10308,10313.75,2674
2/7/2020 10:00,10313.75,10316.5,10297,10300.25,5097
2/7/2020 10:30,10300,10324.25,10295,10317.25,5614
2/7/2020 11:00,10317,10330.25,10312.25,10326.5,5545
2/7/2020 11:30,10326.75,10335.75,10319,10322.5,4046
2/7/2020 12:00,10322.25,10324.5,10314.5,10319.5,2738
2/7/2020 12:30,10319.5,10319.5,10305.25,10311.75,2394
2/7/2020 13:00,10312.25,10315.75,10302,10305.5,2481
2/7/2020 13:30,10305.75,10314.75,10301,10313.75,2751
2/7/2020 14:00,10314,10326.5,10311.25,10317.75,3558
2/7/2020 14:30,10317.75,10338.75,10317.75,10337,3348
2/7/2020 15:00,10337.25,10343,10321.75,10330.75,4650
2/7/2020 15:30,10329.75,10381,10328.75,10374.5,19852
2/7/2020 16:00,10374.75,10380.25,10366.5,10368.25,9275
2/7/2020 16:30,10368.5,10419.5,10366.75,10413.25,46610
2/7/2020 17:00,10413.25,10422.25,10361.5,10364.25,30499
2/7/2020 17:30,10364.5,10404.75,10357.75,10372.5,37798
2/7/2020 18:00,10372.25,10376.5,10329,10338.75,33068
2/7/2020 18:30,10338.75,10387.75,10335.25,10382.75,20050
2/7/2020 19:00,10382.5,10393.5,10359.5,10389.25,17024
2/7/2020 19:30,10389.25,10393,10371,10388.25,12149
2/7/2020 20:00,10388,10399.25,10378.25,10395,9740
2/7/2020 20:30,10395,10401.75,10376.5,10381.5,10979
2/7/2020 21:00,10381.75,10397.5,10372.25,10394,12565
2/7/2020 21:30,10394.5,10403.25,10389.5,10399.25,11252
2/7/2020 22:00,10399.5,10404.75,10372.5,10375.5,13182
2/7/2020 22:30,10375.25,10383.5,10317.5,10335,35355
2/7/2020 23:00,10335.5,10357.25,10333.75,10357,8094
2/7/2020 23:30,10354.75,10357.5,10346.5,10349.75,2066
3/7/2020 1:00,10352,10362,10346.25,10360.75,911
3/7/2020 1:30,10359.25,10363.25,10354.5,10356.5,649
3/7/2020 2:00,10356.5,10360.5,10351.75,10353.5,425
3/7/2020 2:30,10353.5,10357,10345.25,10350.25,716
3/7/2020 3:00,10349.75,10356.5,10340,10352,1230
3/7/2020 3:30,10351.25,10360.25,10345.25,10357.75,785
3/7/2020 4:00,10357.25,10372,10349,10361.75,1498
3/7/2020 4:30,10361.75,10367,10347.25,10349.25,1569
3/7/2020 5:00,10349.25,10361.75,10346.5,10348.5,1564
3/7/2020 5:30,10348.25,10354,10340.75,10346,965
3/7/2020 6:00,10345.75,10353.25,10340.5,10351,681
3/7/2020 6:30,10350.5,10357.25,10349.25,10353.25,519
3/7/2020 7:00,10354,10354.5,10343.5,10351.5,661
3/7/2020 7:30,10350,10353.5,10346.25,10350.25,285
3/7/2020 8:00,10349.5,10352,10343.25,10345.25,709
3/7/2020 8:30,10345,10366,10343.5,10364.5,1097
3/7/2020 9:00,10365,10388,10365,10385,2887
3/7/2020 9:30,10384.75,10389.75,10373.75,10378.75,1954
3/7/2020 10:00,10378.5,10386.5,10373,10378,2922
3/7/2020 10:30,10377.75,10385,10371,10377.25,2614
3/7/2020 11:00,10376.75,10381,10363.5,10368,2160
3/7/2020 11:30,10367.5,10381.25,10364.75,10376.75,1664
3/7/2020 12:00,10376.5,10381.75,10369,10371.75,1680
3/7/2020 12:30,10372.25,10376.75,10360.75,10361.5,2021
3/7/2020 13:00,10361,10364.75,10355,10361.25,1977
3/7/2020 13:30,10361,10365.75,10358.5,10362.5,1284
3/7/2020 14:00,10362.25,10362.5,10350.25,10351.5,1280
3/7/2020 14:30,10351.5,10356,10345.75,10350.25,1373
3/7/2020 15:00,10350.25,10353.25,10342.75,10352.75,2024
3/7/2020 15:30,10352.25,10354,10341.25,10343.5,1927
3/7/2020 16:00,10343.5,10356.5,10341.5,10354.25,2342
3/7/2020 16:30,10354.25,10357.75,10343,10353.25,3707
3/7/2020 17:00,10353.25,10354.25,10335.75,10341,3158
3/7/2020 17:30,10341,10341.5,10308.75,10329.5,6560
3/7/2020 18:00,10329.25,10339.25,10323.75,10337.5,3036
3/7/2020 18:30,10337.25,10342.5,10331.25,10332.75,2615
3/7/2020 19:00,10332.25,10351.75,10332,10343.75,1749
3/7/2020 19:30,10343.75,10353,10326,10326,1807
6/7/2020 1:00,10347.25,10383.25,10341.5,10380.25,2575
6/7/2020 1:30,10380,10397.75,10379.75,10387.5,2091
6/7/2020 2:00,10388,10394,10380.5,10393.25,1316
6/7/2020 2:30,10393,10399.75,10389,10393.25,1601
6/7/2020 3:00,10393.25,10403.75,10391.25,10400.5,2163
6/7/2020 3:30,10400.75,10419.25,10395.5,10418.25,2455
6/7/2020 4:00,10418.5,10446,10418.5,10445,5139
6/7/2020 4:30,10444.75,10474.25,10444.25,10463,5781
6/7/2020 5:00,10463.25,10486.25,10462.75,10470.25,3637
6/7/2020 5:30,10470.25,10479,10463.5,10476.5,1724
6/7/2020 6:00,10477.25,10483.25,10469.5,10472.5,1682
6/7/2020 6:30,10472,10500,10472,10491,2707
6/7/2020 7:00,10491.75,10495,10488.75,10492.25,1287
6/7/2020 7:30,10492.5,10504.75,10478.25,10488,2534
6/7/2020 8:00,10487.75,10496.5,10480,10483,1853
6/7/2020 8:30,10484,10489,10474.25,10486.5,2721
6/7/2020 9:00,10486.5,10492.5,10470.75,10476.25,3684
6/7/2020 9:30,10476.75,10487.75,10476.25,10481.5,2660
6/7/2020 10:00,10481.75,10503.75,10479,10489.5,6558
6/7/2020 10:30,10489.25,10497.75,10481.25,10487.5,3335
6/7/2020 11:00,10487,10494.25,10475.5,10490.25,3590
6/7/2020 11:30,10490.5,10491.75,10479,10481.5,2829
6/7/2020 12:00,10481,10483.5,10463,10471.25,3774
6/7/2020 12:30,10471,10481.25,10470,10475.75,2509
6/7/2020 13:00,10476.25,10492,10476.25,10483.5,2996
6/7/2020 13:30,10484,10486,10471.75,10479.25,2284
6/7/2020 14:00,10479.25,10483.75,10472.5,10483.75,2214
6/7/2020 14:30,10483.5,10483.75,10475,10480,3021
6/7/2020 15:00,10480,10487.75,10477.75,10487,2722
6/7/2020 15:30,10486.75,10492.75,10482.75,10489.75,3355
6/7/2020 16:00,10489.5,10490.25,10466.25,10470.75,5473
6/7/2020 16:30,10470.5,10519.75,10470,10519.5,43124
6/7/2020 17:00,10519.5,10542.75,10510.5,10534,38690
6/7/2020 17:30,10534.25,10574.75,10526,10573.5,24653
6/7/2020 18:00,10573.25,10608,10571.25,10605,23416
6/7/2020 18:30,10605,10614.5,10588.75,10590.75,19049
6/7/2020 19:00,10590.75,10594.75,10557,10567.75,21883
6/7/2020 19:30,10567.75,10591.5,10558.75,10584,13943
6/7/2020 20:00,10584.25,10586.25,10548.25,10573.75,16381
6/7/2020 20:30,10573.75,10579.5,10553.75,10564.25,14840
6/7/2020 21:00,10564.5,10565.75,10518.25,10541.5,23678
6/7/2020 21:30,10541.25,10560.75,10539.75,10553.75,17466
6/7/2020 22:00,10553.75,10566.75,10526.75,10566.5,22404
6/7/2020 22:30,10566.25,10597.25,10558,10591.25,29250
6/7/2020 23:00,10591,10603.25,10587.5,10598.5,8938
6/7/2020 23:30,10600.25,10604,10596,10597.75,1826
7/7/2020 1:00,10600,10608,10593,10599,1300
7/7/2020 1:30,10599.25,10623.5,10598.75,10618.25,1415
7/7/2020 2:00,10619,10644.5,10618.5,10637.75,2907
7/7/2020 2:30,10637.75,10649,10637,10640,2005
7/7/2020 3:00,10639.75,10660.5,10628.25,10655,4318
7/7/2020 3:30,10654.75,10664.5,10651.5,10659.5,3084
7/7/2020 4:00,10659.25,10664.5,10612.75,10624,6907
7/7/2020 4:30,10623.75,10636,10588.75,10591.75,7509
7/7/2020 5:00,10591.5,10608.25,10586,10599.5,4078
7/7/2020 5:30,10598.75,10615.25,10587.5,10597.5,4760
7/7/2020 6:00,10597,10611.75,10597,10611,3112
7/7/2020 6:30,10610.5,10615.75,10608.75,10612.5,1946
7/7/2020 7:00,10612,10612.75,10598.25,10603,1752
7/7/2020 7:30,10603.25,10608,10593.25,10603.5,1432
7/7/2020 8:00,10603,10613.25,10595.25,10596.5,1963
7/7/2020 8:30,10596.25,10600.75,10586.75,10593.5,2229
7/7/2020 9:00,10593.5,10596.5,10566.5,10576.25,4292
7/7/2020 9:30,10576.25,10592,10576,10580.75,3010
7/7/2020 10:00,10579.5,10585.75,10538.25,10547.5,6400
7/7/2020 10:30,10547.5,10559.5,10542.25,10557.5,3460
7/7/2020 11:00,10557.25,10580.25,10539.5,10542,5421
7/7/2020 11:30,10542,10555.75,10541.75,10548.25,3871
7/7/2020 12:00,10548.5,10552.25,10533.5,10544.5,3893
7/7/2020 12:30,10544.25,10555.25,10538.75,10549.25,2918
7/7/2020 13:00,10549.25,10554,10529.75,10547.25,4267
7/7/2020 13:30,10546.75,10560.75,10541.75,10550,3322
7/7/2020 14:00,10549.5,10563,10543.5,10560,3782
7/7/2020 14:30,10560,10569.5,10552.25,10564.75,4008
7/7/2020 15:00,10564.75,10572.5,10560.25,10565,3578
7/7/2020 15:30,10565.25,10575.25,10556,10573.75,4285
7/7/2020 16:00,10573.5,10579.5,10569.25,10579.25,4688
7/7/2020 16:30,10579.5,10633.25,10557.25,10607.25,59058
7/7/2020 17:00,10607.5,10669,10599,10657.75,33225
7/7/2020 17:30,10658.25,10673,10633,10662.5,28129
7/7/2020 18:00,10662.25,10694.5,10658.75,10686.25,21104
7/7/2020 18:30,10686.25,10690,10648.5,10655.75,20942
7/7/2020 19:00,10656,10665.5,10614.5,10628.25,20717
7/7/2020 19:30,10627.75,10640,10610,10636.25,15406
7/7/2020 20:00,10636.25,10642.25,10598.25,10620.5,19137
7/7/2020 20:30,10620.75,10634.25,10602,10611.5,15057
7/7/2020 21:00,10611.25,10616,10585.5,10589,19129
7/7/2020 21:30,10588.25,10589,10561.5,10586.75,22076
7/7/2020 22:00,10586.75,10587,10545.75,10567.75,26931
7/7/2020 22:30,10568.5,10580.75,10505.75,10517.5,35421
7/7/2020 23:00,10517.5,10538,10515.5,10532.25,9813
7/7/2020 23:30,10530.25,10530.25,10520.5,10526.75,2721
8/7/2020 1:00,10526,10548.25,10523.5,10542.5,2189
8/7/2020 1:30,10542.75,10547,10535.25,10538,1718
8/7/2020 2:00,10537.75,10553.25,10537.75,10548.25,1608
8/7/2020 2:30,10548.75,10554,10544.25,10550.25,1326
8/7/2020 3:00,10550,10569.5,10533.5,10567.5,3579
8/7/2020 3:30,10567.5,10569.25,10551,10556.5,2529
8/7/2020 4:00,10557,10566.25,10552,10557.5,2958
8/7/2020 4:30,10557.25,10572.75,10546,10547,3807
8/7/2020 5:00,10547.25,10550.75,10533.75,10545.25,4094
8/7/2020 5:30,10545,10557,10541.75,10556.5,1838
8/7/2020 6:00,10556.25,10564,10547.75,10549.75,2010
8/7/2020 6:30,10549.25,10553.5,10543.25,10546.75,1380
8/7/2020 7:00,10546.75,10548.5,10534,10536,1608
8/7/2020 7:30,10535.5,10535.5,10512.5,10518.5,3196
8/7/2020 8:00,10518.25,10536,10517.5,10521.25,2755
8/7/2020 8:30,10520.5,10529,10515.75,10521.5,2412
8/7/2020 9:00,10521.25,10524.5,10505.25,10518.5,4357
8/7/2020 9:30,10518.5,10551.75,10518,10544.25,4996
8/7/2020 10:00,10544,10571,10538.25,10567.75,8025
8/7/2020 10:30,10567.25,10574.75,10556.5,10563.75,3982
8/7/2020 11:00,10563.75,10572,10553.25,10565.75,3796
8/7/2020 11:30,10565.25,10585.5,10547.75,10562.75,5982
8/7/2020 12:00,10563.25,10566.25,10527.5,10533.75,5471
8/7/2020 12:30,10533.25,10544.75,10524.25,10536.5,4571
8/7/2020 13:00,10536.5,10549,10530,10546.5,3510
8/7/2020 13:30,10546.5,10561.75,10543.75,10560,3121
8/7/2020 14:00,10560.25,10569.75,10557,10561.25,3387
8/7/2020 14:30,10561.75,10583.5,10561.75,10579.75,4162
8/7/2020 15:00,10580.25,10584.75,10558.75,10564.25,5577
8/7/2020 15:30,10564.5,10570.5,10547.25,10566.75,5605
8/7/2020 16:00,10566.5,10575,10558.25,10573.5,7348
8/7/2020 16:30,10573.5,10630.75,10566.5,10627.25,49764
8/7/2020 17:00,10627.5,10640.5,10599.25,10603,30960
8/7/2020 17:30,10603,10632.75,10599.75,10628.5,24379
8/7/2020 18:00,10628.25,10632,10512.5,10547.25,48371
8/7/2020 18:30,10547.5,10592.75,10542.25,10590,28454
8/7/2020 19:00,10590.25,10611,10582.25,10601.75,22769
8/7/2020 19:30,10602,10627.25,10583.25,10626.25,19211
8/7/2020 20:00,10626,10628,10579.25,10595.25,15805
8/7/2020 20:30,10595.5,10613,10570,10580.25,16968
8/7/2020 21:00,10580.25,10601.5,10561,10593.75,23691
8/7/2020 21:30,10593.5,10606,10564.75,10601.5,19878
8/7/2020 22:00,10601.25,10644.5,10600,10631,23387
8/7/2020 22:30,10631.25,10657.75,10617,10654,26929
8/7/2020 23:00,10654.75,10665,10646.75,10662.25,9218
8/7/2020 23:30,10663.5,10673,10662.25,10671.75,2156
9/7/2020 1:00,10674.25,10691.25,10671,10676,2313
9/7/2020 1:30,10676.25,10679.25,10667.25,10673,785
9/7/2020 2:00,10673.75,10681.5,10666.5,10676.75,1003
9/7/2020 2:30,10676,10685.75,10670.25,10682.25,1535
9/7/2020 3:00,10682.25,10694.5,10660,10668.5,3843
9/7/2020 3:30,10668.75,10678.75,10668.75,10673.5,1682
9/7/2020 4:00,10673.75,10677,10652,10662.25,3864
9/7/2020 4:30,10662.75,10667.75,10654.5,10658.75,3050
9/7/2020 5:00,10658,10661.25,10648.25,10654.25,2369
9/7/2020 5:30,10653,10659,10645.75,10655.75,2576
9/7/2020 6:00,10655.75,10662.75,10650.5,10661,1918
9/7/2020 6:30,10661.5,10673.5,10660,10671.75,2104
9/7/2020 7:00,10671.25,10683.25,10671,10675.5,2130
9/7/2020 7:30,10675.5,10680.25,10668.75,10672,1610
9/7/2020 8:00,10672,10673.25,10652.25,10660.75,3099
9/7/2020 8:30,10660.75,10666.5,10652.25,10664.25,2646
9/7/2020 9:00,10663.5,10670.5,10646.5,10655.25,3886
9/7/2020 9:30,10655.5,10668.25,10655,10666,1981
9/7/2020 10:00,10665.75,10674,10654.5,10662.75,4399
9/7/2020 10:30,10662.5,10673.5,10649,10671.5,4449
9/7/2020 11:00,10672.25,10688.25,10669,10681.75,3976
9/7/2020 11:30,10681.25,10688.25,10677,10682.75,2784
9/7/2020 12:00,10682.5,10687,10675,10678.75,2537
9/7/2020 12:30,10678,10714.25,10676.25,10706.75,5628
9/7/2020 13:00,10707.25,10712.25,10704.25,10709.25,2410
9/7/2020 13:30,10710,10712,10688.25,10690.5,3433
9/7/2020 14:00,10691,10722.75,10690.25,10715.75,4181
9/7/2020 14:30,10716,10717.75,10708.75,10711.5,3773
9/7/2020 15:00,10712.5,10724.5,10704.25,10723,4936
9/7/2020 15:30,10722.25,10739,10721.25,10727,9124
9/7/2020 16:00,10727,10736.5,10723.25,10733.75,7226
9/7/2020 16:30,10734,10748,10689,10730.75,56745
9/7/2020 17:00,10731.25,10743.5,10679,10712.25,42105
9/7/2020 17:30,10712.25,10724.5,10588.75,10593.25,55899
9/7/2020 18:00,10593.5,10625.5,10560,10605,71065
9/7/2020 18:30,10604.5,10633,10581.25,10624,42159
9/7/2020 19:00,10624.25,10672.25,10614.75,10655.75,31136
9/7/2020 19:30,10655.75,10689.25,10648.25,10683.5,24742
9/7/2020 20:00,10683.25,10720.5,10676.5,10701.25,26893
9/7/2020 20:30,10701.5,10714.5,10671.25,10681,18605
9/7/2020 21:00,10680.5,10727,10672.25,10725.75,20196
9/7/2020 21:30,10726.5,10747.75,10713,10745.5,22309
9/7/2020 22:00,10745.5,10774.25,10712,10713.75,33551
9/7/2020 22:30,10713.25,10765.75,10689.5,10742.5,42346
9/7/2020 23:00,10742,10754.5,10720.75,10727.5,9286
9/7/2020 23:30,10728.25,10729.75,10722,10724,3048
10/7/2020 1:00,10727,10737,10725,10734.25,1278
10/7/2020 1:30,10735.25,10736,10730,10732.25,660
10/7/2020 2:00,10731.75,10741.5,10730,10739.75,1161
10/7/2020 2:30,10740.5,10758.5,10740,10754.25,2204
10/7/2020 3:00,10754.5,10757,10743,10749.75,2120
10/7/2020 3:30,10750.25,10757,10701,10710.75,5465
10/7/2020 4:00,10711.25,10723.5,10692.25,10700.75,4739
10/7/2020 4:30,10700.25,10711.75,10692.75,10706.75,2927
10/7/2020 5:00,10706.5,10714.5,10701.75,10704,1698
10/7/2020 5:30,10704,10709.5,10688,10690.75,3050
10/7/2020 6:00,10690.75,10698,10680,10690,1893
10/7/2020 6:30,10690.75,10696.5,10689.25,10694.5,1056
13/07/2020 01:00:00,10848.25,10909.5,10847.75,10897.5,6820
13/07/2020 01:30:00,10897.25,10900,10888.5,10896.5,1655
13/07/2020 02:00:00,10897.25,10901.75,10880.25,10894.5,2338
13/07/2020 02:30:00,10893.75,10894.5,10875.75,10876.5,1658
13/07/2020 03:00:00,10877,10881.25,10858.25,10877,4110
13/07/2020 03:30:00,10876.75,10892.75,10874.5,10891.5,2734
13/07/2020 04:00:00,10891.75,10899.75,10879.25,10882.5,3368
13/07/2020 04:30:00,10883,10897.25,10882.5,10892.75,3207
13/07/2020 05:00:00,10892.25,10896.5,10886.25,10891,2292
13/07/2020 05:30:00,10891,10895.75,10878.75,10880.75,2112
13/07/2020 06:00:00,10880.75,10883,10871,10880,2225
13/07/2020 06:30:00,10879.75,10883.75,10876,10878.25,1173
13/07/2020 07:00:00,10878.5,10882.75,10876.25,10879.25,887
